id,discipline,statement,source,page,stage,reviewStatus,flags,reviewLevel,semanticVerdict,location
ca_swmLhGBF,科学,能说出生物体是一个在内部和外部不断进行物质循环、能量流动和信息交流与反馈的开放系统,生物体是一个在内部和外部不断进行物质循环、能量流动和信息交流与反馈的开放系统，能通过自我调节机制维持稳态。,63,"{""min"": ""G7"", ""max"": ""G9""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:305
ca_fEA6ksyH,科学,能以体温调节为例说明人体是一个统一的整体,⑧以体温调节为例，说明人体是一个统一的整体。,65,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:306
ca_3bZNHIV7,科学,能说明生态系统中物质和能量是沿着食物链与食物网流动的,③说明生态系统中物质和能量是沿着食物链与食物网流动的，说出生态平衡的现象和意义。,69,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:308
ca_JpJngc3c,科学,能举例说明良好的生活习惯是健康的保障,举例说明良好的生活习惯是健康的保障,70,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A13""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:309
ca_U7GgVizO,科学,能说出3~4年级学生应调查不同环境中植物、动物的类型和数量,3～4年级，可让学生调查不同环境中的植物、动物的类型和数量。,72,"{""min"": ""G3"", ""max"": ""G4""}",ai-reviewed,"[""A05"", ""A09"", ""A11""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:310
ca_6e6Ghayy,科学,能说出3~4年级学生应观察对比沙漠、盐碱地及海底植物的外部形态的异同,3～4年级：利用图片或实物，观察对比沙漠、盐碱地及海底植物的外部形态的异同,72,"{""min"": ""G3"", ""max"": ""G4""}",ai-reviewed,"[""A05"", ""A09"", ""A11""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:312
ca_ZZqB8uTv,科学,能说出7~9年级学生应观察动物取食、争斗等行为,7～9年级：观察动物取食、争斗等行为,72,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A05"", ""A09"", ""A11""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:313
ca_TbQvMfZa,科学,能说出7~9年级学生应观察蚯蚓对刺激（如光、热）的反应,7～9年级：观察蚯蚓对刺激（如光、热）的反应,72,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A05"", ""A11""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:314
ca_0nSa2sri,科学,能说出7~9年级学生应观察蚂蚁（或蜜蜂）的社群行为,7～9年级：观察蚂蚁（或蜜蜂）的社群行为,72,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A05"", ""A11""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:315
ca_1fVemFIw,科学,能说出7~9年级学生应观察鸟类的筑巢与育雏、迁徙行为,7～9年级：观察鸟类的筑巢与育雏、迁徙行为,72,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A05"", ""A09"", ""A11""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:316
ca_gUWUmxjJ,科学,能观察比较植物的向光性、向地性、向水性及对外界其他刺激的反应,7～9年级：观察比较植物的向光性、向地性、向水性及对外界其他刺激的反应（如含羞草对触摸、震动的反应）。,72,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A09""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:317
ca_W3docYiv,科学,能根据化石资料举例说出已灭绝的生物，并描述和比较灭绝生物与当今某些生物的相似之处,根据化石资料，举例说出已灭绝的生物；描述和比较灭绝生物与当今某些生物的相似之处。,75,"{""min"": ""G5"", ""max"": ""G6""}",ai-reviewed,"[""A09""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:318
ca_Hy0fPsTM,科学,能说出枝条和叶都是由叶芽发育而来的,知道枝条和叶都是由叶芽发育而来的。,75,"{""min"": ""G7"", ""max"": ""G9""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:319
ca_LYyihjN0,科学,能举例说明生物的性状是由基因控制的,说出遗传物质的作用，知道DNA、基因和染色体的关系，知道决定人性别的因素；举例说明生物的性状是由基因控制的。,75,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:320
ca_K0dXhyrz,科学,能说出近亲结婚的危害是增加遗传病发病率,从遗传学角度说出近亲结婚的危害，认同优生优育。,76,"{""min"": ""G7"", ""max"": ""G9""}",ai-adjudicated,"[""A08""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:321
ca_Ox8CwWcf,科学,能说出拉马克和达尔文是提出生物进化观点的科学家,扮演拉马克、达尔文等科学家，提出各自的生物进化观点,78,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:322
ca_MOOdpO5B,科学,能说出地球是太阳系中的一颗行星,地球是太阳系中的一颗行星，地球和月球组成地月系，太阳、绕太阳运转的行星及其卫星和各类小天体组成太阳系，太阳是银河系中的一颗普通恒星，银河系是宇宙中的一个普通星系。,79,"{""min"": ""G1"", ""max"": ""G9""}",ai-adjudicated,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:323
ca_56aNLr3O,科学,能说出太阳是银河系中的一颗普通恒星,地球是太阳系中的一颗行星，地球和月球组成地月系，太阳、绕太阳运转的行星及其卫星和各类小天体组成太阳系，太阳是银河系中的一颗普通恒星，银河系是宇宙中的一个普通星系。,79,"{""min"": ""G1"", ""max"": ""G9""}",ai-adjudicated,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:324
ca_ZLO9YKCg,科学,能说出银河系是宇宙中的一个普通星系,地球是太阳系中的一颗行星，地球和月球组成地月系，太阳、绕太阳运转的行星及其卫星和各类小天体组成太阳系，太阳是银河系中的一颗普通恒星，银河系是宇宙中的一个普通星系。,79,"{""min"": ""G1"", ""max"": ""G9""}",ai-adjudicated,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:325
ca_kx5AEixl,科学,能说出每天观察到的月亮形状是变化的,③知道每天观察到的月亮形状是变化的。,80,"{""min"": ""G1"", ""max"": ""G2""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:326
ca_m48cVRo5,科学,能说出地球是一个球体,①知道地球是一个球体，是太阳系中的一颗行星，太阳系有八颗行星。,80,"{""min"": ""G3"", ""max"": ""G4""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:327
ca_6KH24Pe0,科学,能说出月球是地球的天然卫星,③知道月球是地球的天然卫星；通过望远镜观察或利用图片资料，了解月球表面的概况。,80,"{""min"": ""G3"", ""max"": ""G4""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:328
ca_C6kkISwh,科学,能说出太阳是一颗恒星，是太阳系的中心天体,⑤比较太阳、地球、月球的相对大小，知道太阳是一颗恒星，是太阳系的中心天体，描述太阳系八颗行星在太阳系中的相对位置。,80,"{""min"": ""G5"", ""max"": ""G6""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:329
ca_ORQRjrr8,科学,能说出太阳系、银河系、宇宙是动态演化的,初步形成太阳系、银河系、宇宙动态演化的思想,83,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:331
ca_1Gjv3P0f,科学,能测量并记录一天中不同时刻的物体影长,3～4年级：测量并记录一天中不同时刻的物体影长。,84,"{""min"": ""G3"", ""max"": ""G4""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:332
ca_ja89YmaW,科学,能说出7~9年级学生需要利用三球仪模拟地球、月球和太阳的相对运动,7～9年级：利用三球仪模拟地球、月球和太阳的相对运动,84,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:333
ca_jBkpBRGV,科学,能说出流水和地壳运动是塑造地表形态的重要力量,大气运动形成了天气和气候现象，岩石风化形成了土壤，流水和地壳运动是塑造地表形态的重要力量。,85,"{""min"": ""G1"", ""max"": ""G6""}",ai-adjudicated,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:334
ca_4GTdRW6R,科学,能说出地球表面被大气包围着，大气是运动的,①知道地球表面被大气包围着，大气是运动的；,86,"{""min"": ""G3"", ""max"": ""G4""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:335
ca_Wb3Qk5zF,科学,能说出地球表面覆盖着岩石，岩石是由矿物组成的,③知道地球表面覆盖着岩石，岩石是由矿物组成的；,86,"{""min"": ""G5"", ""max"": ""G6""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:336
ca_QaJfoGi5,科学,能说出火山喷发和地震是地球内部能量集中释放产生的自然现象,④知道火山喷发和地震是地球内部能量集中释放产生的自然现象。,86,"{""min"": ""G5"", ""max"": ""G6""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:337
ca_MUWE3HLD,科学,能说出岩石是由矿物组成的,知道岩石是由矿物组成的,88,"{""min"": ""G5"", ""max"": ""G6""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:338
ca_DX7omnHJ,科学,能说出地球是一个有机的整体，由外部圈层和内部圈层组成,使学生认识到：地球是一个有机的整体，由外部圈层和内部圈层组成,89,"{""min"": ""G1"", ""max"": ""G6""}",ai-adjudicated,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:339
ca_su9uOypk,科学,能说出地球是人类与动植物共同的家园,知道地球是人类与动植物共同的家园,91,"{""min"": ""G1"", ""max"": ""G2""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:343
ca_ZU9HMXt8,科学,能说出土壤是农业生产的基础,③知道土壤是农业生产的基础，树立保护土壤资源的意识。,92,"{""min"": ""G3"", ""max"": ""G4""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:344
ca_lktqMaB5,科学,能说出我国是一个自然灾害多发的国家,知道我国是一个自然灾害多发的国家,94,"{""min"": ""G7"", ""max"": ""G9""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:345
ca_RiDNlt2u,科学,"能围绕""水是生命之源""""我们只有一个地球""等主题制作与展示手抄报、宣传海报",3～4年级：围绕“水是生命之源”“我们只有一个地球”等主题，制作与展示手抄报、宣传海报，组织科普图书读书会等活动。,96,"{""min"": ""G3"", ""max"": ""G4""}",ai-reviewed,"[""A09""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:346
ca_ZTMq83zD,科学,能说出我们周围的人造物是由人设计并制造出来的,①知道我们周围的人造物是由人设计并制造出来的，观察和区别身边的自然物和人造物。,97,"{""min"": ""G1"", ""max"": ""G2""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:350
ca_VFmGwYvd,科学,能结合指南针中的小磁针是磁铁、可以用来指示南北的知识，设计制作简易指南针,结合“指南针中的小磁针是磁铁，可以用来指示南北”的知识，设计制作简易指南针,104,"{""min"": ""G3"", ""max"": ""G4""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:360
ca_5zkD6tUR,科学,能说出为使晷针影子匀速转动，不同季节日晷晷面角度是否需要调节,为了使晷针影子匀速转动，不同季节日晷晷面角度是否需要调节？,106,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:361
ca_8N9uzw8J,科学,能说出材料选择、成本计算是思维训练的载体,又如，材料选择、成本计算，是思维训练的载体,113,"{""min"": ""G7"", ""max"": ""G9""}",ai-adjudicated,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:362
ca_QQxo3ghc,科学,能制作比较简单的作品,1～4年级，可以制作比较简单的作品,113,"{""min"": ""G1"", ""max"": ""G4""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:364
ca_awjpncg3,科学,能设计并制作装置或模型，利用其进行深入研究,项目研究是围绕真实情境开展学习的方式，要通过技术与工程方法设计制作装置或模型，利用装置或模型进行深入研究，发展实践能力和创造能力。,114,"{""min"": ""G3"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:366
ca_bXghC2fS,科学,能用A4纸和胶水制作一个单跨纸桥,明确问题。用A4纸和胶水制作一个单跨纸桥,115,"{""min"": ""G1"", ""max"": ""G2""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:367
ca_Mt7Ij9qZ,科学,能制作纸桥并集中展示，介绍制作经历,发布成果。集中展示纸桥，让学生介绍自己制作纸桥的经历,115,"{""min"": ""G1"", ""max"": ""G2""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:368
ca_Joh79JjJ,科学,能以项目研究的方式制作简易小乐器、简单创意电路、弹射纸飞机,以项目研究的方式制作简易小乐器、简单创意电路、弹射纸飞机等，培养动手能力，体验工程实践的要素。,116,"{""min"": ""G3"", ""max"": ""G4""}",ai-reviewed,"[""A09""]",deterministic-screen-only,not-adjudicated,anchors/science.jsonl:369
ca_nPzTqrU2,科学,能说出模拟飞船对接活动中实施计划的步骤是做出飞船模型并加入电路,③实施计划。在教师指导下，做出飞船模型并适当进行艺术处理（如图9所示），同时把电路加入。,116,"{""min"": ""G5"", ""max"": ""G6""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/science.jsonl:371
